Date,Open,High,Low,Close,Change,Volume,Return,MA_7,MA_30,Volatility,Day_Of_Week,Month,Days_Since_Last_Trade,RSI_14,EMA_12,EMA_26,MACD,Target
2011-07-28,8501.84,8533.35,8351.04,8389.58,-111.78,64316160,-0.013148484477777722,8568.921428571428,8590.832333333334,0.005556224656447044,3,7,1.0,33.461612161471635,8552.771701687016,8564.688638338983,-11.916936651967262,1
2011-07-29,8397.21,8469.19,8358.05,8449.87,60.29,46165264,0.007186295380698482,8545.414285714285,8586.218666666666,0.006944512664038635,4,7,1.0,43.42173017507736,8536.940670658243,8556.183554017576,-19.242883359333064,1
2011-08-01,8459.08,8541.4,8459.08,8490.38,40.51,38935288,0.004794156596491739,8523.624285714286,8587.463,0.007178769035096378,0,8,3.0,52.10274490052878,8529.777490556975,8551.309216682941,-21.531726125966088,0
2011-08-02,8490.87,8508.98,8451.04,8472.09,-18.29,14941552,-0.0021542027565314426,8498.98,8584.547999999999,0.007085047343944389,1,8,1.0,46.509620128268445,8520.902492009747,8545.441126558278,-24.538634548531263,0
2011-08-03,8470.6,8470.6,8258.88,8279.3,-192.79,46108652,-0.02275589612480522,8450.134285714284,8574.345,0.010326470628720205,2,8,1.0,34.576655419654045,8483.732877854402,8525.726969035442,-41.99409118104086,0
2011-08-04,8281.38,8323.87,8154.96,8215.17,-64.13,48579564,-0.007745823922312156,8399.67857142857,8559.009333333332,0.01035521960158409,3,8,1.0,27.436435192377317,8442.415512030648,8502.722749106892,-60.30723707624384,0
2011-08-05,8170.13,8170.13,7843.21,7891.52,-323.65,113170576,-0.039396628432521785,8312.558571428572,8533.852666666668,0.016412289750143,4,8,1.0,19.746196204123763,8357.662356333625,8457.44847139527,-99.78611506164452,1
2011-08-08,7842.0,7935.15,7687.74,7901.96,10.44,106740440,0.0013229390535662855,8242.898571428572,8509.066,0.01692076733811152,0,8,3.0,14.103075511587974,8287.554301513068,8416.301177217842,-128.74687570477363,0
2011-08-09,7757.62,7819.49,7667.16,7667.8,-234.16,69143496,-0.029633154306020315,8131.174285714286,8478.842333333332,0.01699340979051259,1,8,1.0,11.502610902347328,8192.207485895673,8360.856645572076,-168.64915967640263,1
2011-08-10,7681.19,7890.34,7681.19,7854.23,186.43,67652840,0.024313362372518688,8040.295714285714,8453.431999999999,0.021522705564317134,2,8,1.0,21.577050598241257,8140.210949604031,8323.32874590007,-183.11779629603825,0
2011-08-11,7788.17,7856.53,7724.86,7826.38,-27.85,58450620,-0.003545860001553214,7948.051428571429,8425.541333333333,0.021435090011177323,3,8,1.0,21.05817934859496,8091.9292650495645,8286.51772768525,-194.58846263568557,1
2011-08-12,7829.29,7923.06,7811.83,7828.28,1.9,53866744,0.00024276868743910995,7883.620000000001,8397.988,0.02110415771447164,4,8,1.0,21.519596574909414,8051.367839657324,8252.574192301157,-201.20635264383327,0
2011-08-15,7842.34,7850.61,7749.67,7765.95,-62.33,25904628,-0.00796215771536024,7819.445714285714,8366.743,0.02110426202120244,0,8,3.0,21.374192857907218,8007.457402786967,8216.527955834405,-209.0705530474379,1
2011-08-16,7773.09,7813.52,7721.88,7808.01,42.06,26768252,0.005415950398856673,7807.515714285714,8336.505,0.016137557628117298,1,8,1.0,24.81676001191326,7976.773186973587,8186.267366513337,-209.4941795397499,1
2011-08-17,7825.28,7855.42,7790.39,7831.38,23.37,46330596,0.0029930801830426734,7797.432857142857,8307.924333333332,0.016196876729311763,2,8,1.0,28.334109610308914,7954.4050043622665,8159.979413438275,-205.57440907600812,0
2011-08-18,7801.3,7866.02,7712.96,7735.95,-95.43,41622496,-0.012185591811404883,7807.168571428571,8278.200333333334,0.011843894776268703,3,8,1.0,23.025828585246288,7920.796542152688,8128.569827257661,-207.77328510497318,0
2011-08-19,7720.47,7720.47,7557.13,7571.75,-164.2,41012872,-0.02122557669064562,7766.814285714287,8244.034666666666,0.009357968796937777,4,8,1.0,18.258087254583486,7867.097074129198,8087.323914127464,-220.22683999826677,1
2011-08-22,7540.25,7632.89,7515.81,7579.29,7.54,35727808,0.000995806781787456,7731.515714285714,8212.289999999999,0.009643327266442658,0,8,3.0,18.91970924889293,7822.819062724706,8049.691772340245,-226.87270961553895,0
2011-08-23,7573.64,7581.62,7499.08,7549.52,-29.77,22397524,-0.003927808541433264,7691.692857142857,8181.763000000001,0.009425517932907834,1,8,1.0,21.342066820602213,7780.773053074752,8012.642011426153,-231.86895835140058,1
2011-08-24,7602.66,7681.76,7590.88,7611.58,62.06,39979455,0.008220390170500913,7669.64,8151.758666666666,0.010533914129421508,2,8,1.0,26.258859808525813,7754.743352601714,7982.933714283475,-228.1903616817608,0
2011-08-25,7623.27,7658.34,7543.33,7581.0,-30.58,44820707,-0.004017562713654721,7637.21,8120.680666666666,0.009888891808766646,3,8,1.0,34.126692021428795,7728.013606047604,7953.160846558773,-225.147240511169,1
2011-08-29,7548.79,7597.95,7488.91,7582.42,1.42,36828024,0.00018731038121622134,7601.644285714286,8087.969666666667,0.00960318665028264,0,8,4.0,33.5135692910948,7705.614589732588,7925.698561628494,-220.08397189590596,1
2011-08-30,7585.46,7696.91,7585.46,7693.59,111.17,53056752,0.014661546049941743,7595.592857142857,8059.725,0.01126892298117164,1,8,1.0,51.52403351810049,7703.764652850651,7908.505334841198,-204.74068199054727,1
2011-09-05,7696.67,7828.85,7690.7,7753.23,59.64,74192464,0.007751907756976761,7621.518571428571,8030.7699999999995,0.006997803036731337,0,9,6.0,42.979480620586095,7711.374706258243,7897.003458186295,-185.62875192805132,1
2011-09-06,7763.55,7865.92,7718.4,7857.94,104.71,87041336,0.013505339065138067,7661.325714285714,8005.554,0.007826683610970523,1,9,1.0,51.98196387751511,7733.923212987744,7894.109868691014,-160.18665570326993,1
2011-09-07,7879.57,7897.42,7855.35,7867.95,10.01,86234360,0.0012738707600210564,7706.815714285714,7979.722,0.007021421552776171,2,9,1.0,52.46615026918152,7754.542718681937,7892.1721006398275,-137.62938195789047,1
2011-09-08,7878.84,7929.48,7876.02,7881.51,13.56,90931904,0.001723447657903332,7745.377142857143,7954.285666666667,0.007098784648414156,3,9,1.0,57.647712833545135,7774.076146577024,7891.382315407248,-117.30616883022412,0
2011-09-09,7874.04,7916.26,7827.64,7844.27,-37.24,72657120,-0.004724982903022368,7782.987142857142,7928.387333333333,0.0072521396611668265,4,9,1.0,52.415079259357945,7784.875200949789,7887.89251426597,-103.01731331618066,0
2011-09-12,7831.67,7831.67,7746.63,7774.13,-70.14,45283176,-0.008941558615397027,7810.374285714286,7901.9130000000005,0.008881064958498277,0,9,3.0,46.41052327987259,7783.222093111361,7879.465661357379,-96.24356824601819,1
2011-09-13,7784.06,7840.77,7754.99,7827.87,53.74,26127205,0.006912670613946403,7829.557142857142,7879.463333333333,0.0076745005576527225,1,9,1.0,56.08113472174444,7790.091001863459,7875.643760516092,-85.5527586526332,1
2011-09-14,7824.05,7872.64,7803.99,7848.79,20.92,75725648,0.0026725022260205566,7843.208571428571,7861.437000000001,0.007327462232981828,2,9,1.0,72.61551020408166,7799.121616961388,7873.654593070456,-74.53297610906793,1
2011-09-15,7856.04,7897.43,7848.04,7854.22,5.43,54110100,0.0006918263834299054,7842.677142857143,7841.581999999999,0.00520022246763947,3,9,1.0,72.52084732711877,7807.5982912750205,7872.214993583756,-64.61670230873551,1
2011-09-16,7867.13,7893.56,7854.93,7889.89,35.67,46700416,0.004541507622653818,7845.811428571428,7821.565666666666,0.005478705158741487,4,9,1.0,77.61443476285514,7820.258554155786,7873.524253318293,-53.26569916250628,1
2011-09-19,7900.52,7917.19,7880.91,7889.9,0.01,31165312,1.2674447931182442e-06,7847.01,7802.159333333333,0.0054485187841630065,0,9,3.0,75.10825635103924,7830.972622747204,7874.737271591011,-43.76464884380766,1
2011-09-20,7903.83,8013.95,7884.2,7998.37,108.47,49260424,0.013747956247861293,7869.024285714286,7792.795,0.006951766092694862,1,9,1.0,83.0129878347808,7856.72606540148,7883.895251473159,-27.169186071679178,1
2011-09-21,8039.57,8214.8,8039.57,8214.75,216.38,117143432,0.02705301205120536,7931.969999999999,7792.781000000001,0.009617263406447172,2,9,1.0,87.32366100414359,7911.806670724329,7908.403010623296,3.403660101032983,0
2011-09-22,8213.83,8240.75,8089.94,8107.6,-107.15,82729136,-0.013043610578532427,7971.931428571429,7799.983666666666,0.012500306911331341,3,9,1.0,74.55371440093944,7941.928721382124,7923.158343169718,18.770378212406285,0
2011-09-23,8061.49,8081.87,7964.57,8050.84,-56.76,79298784,-0.00700083871922641,8000.795714285714,7804.946333333334,0.013320521267895125,4,9,1.0,67.71087492114881,7958.684302707951,7932.616243675665,26.068059032286328,0
2011-09-26,8026.69,8026.69,7748.28,7820.68,-230.16,79813960,-0.0285883212186554,7996.004285714285,7810.042333333334,0.018149340205044995,0,9,3.0,48.07070958121043,7937.452871522112,7924.32467007006,13.128201452052053,1
2011-09-27,7863.4,8010.31,7863.4,7999.14,178.46,71516440,0.02281898760721579,8011.611428571428,7814.872666666666,0.02019044411150557,1,9,1.0,55.783932492130276,7946.943198980249,7929.866546361167,17.07665261908187,1
2011-09-28,8010.18,8082.17,7980.31,8062.38,63.24,87381688,0.007905849878862004,8036.251428571429,7822.739333333333,0.020271695775085023,2,9,1.0,57.63957525532832,7964.702706829441,7939.682357741821,25.02034908762016,1
2011-09-29,8065.27,8088.5,8042.99,8074.51,12.13,80556992,0.001504518516864728,8047.1285714285705,7830.947,0.019738183532010685,3,9,1.0,59.93561527971967,7981.596136547988,7949.669590501686,31.926546046302064,1
2011-09-30,8080.61,8184.01,8080.61,8159.12,84.61,96866576,0.010478654432281242,8039.181428571428,7844.0526666666665,0.0169641748942516,4,9,1.0,66.40866741111385,8008.9075001559895,7965.184435649709,43.723064506280934,0
2011-10-03,8154.13,8164.09,8096.64,8124.75,-34.37,55946756,-0.004212464089264567,8041.631428571428,7854.6106666666665,0.016217872923556954,0,10,3.0,62.86576064346139,8026.729423208913,7977.004107083063,49.72531612585044,1
2011-10-04,8127.3,8277.98,8127.3,8269.86,145.11,105657736,0.017860241853595582,8072.92,7869.2266666666665,0.01702523702681434,1,10,1.0,66.47443170703082,8064.134127330619,7998.697136188021,65.43699114259744,0
2011-10-05,8291.83,8315.37,8214.98,8227.85,-42.01,82644944,-0.0050798925253874305,8131.087142857143,7885.623333333333,0.010663100991306095,2,10,1.0,64.21154328923646,8089.32118466437,8015.671422396315,73.64976226805447,0
2011-10-06,8294.93,8296.29,8192.86,8206.4,-21.45,62750792,-0.002606999398384824,8160.6957142857145,7906.778333333333,0.008645262682481558,3,10,1.0,62.17055932816018,8107.333310100621,8029.7994651817735,77.53384491884754,1
2011-10-07,8260.88,8265.29,8211.44,8216.8,10.4,70482896,0.0012673035679469091,8182.755714285713,7928.028666666667,0.0084683870314167,4,10,1.0,62.470435645075135,8124.17433931591,8043.65135664979,80.5229826661207,1
2011-10-10,8258.08,8473.77,8258.08,8374.58,157.78,183078575,0.019202122480771244,8225.622857142856,7955.530666666667,0.010447123647987345,0,10,3.0,63.831148300380136,8162.698287113462,8068.164589490546,94.5336976229164,0
2011-10-11,8377.91,8407.57,8331.59,8348.81,-25.77,141708492,-0.003077169243114297,8252.721428571429,7980.105,0.010576873257520322,1,10,1.0,55.731999315888466,8191.330858326775,8088.953138417171,102.37771990960391,1
2011-10-12,8353.42,8394.83,8325.47,8353.71,4.9,117813233,0.0005869099907651609,8285.429999999998,8005.862,0.010153058128217108,2,10,1.0,61.531181183526144,8216.31226473804,8108.564757793677,107.74750694436352,0
2011-10-13,8378.51,8392.11,8279.83,8292.03,-61.68,91682704,-0.007383545753922305,8288.597142857143,8029.515666666667,0.008813350003127307,3,10,1.0,61.24879905230071,8227.961147086035,8122.154775734886,105.8063713511483,1
2011-10-14,8296.88,8328.72,8256.19,8305.34,13.31,92163621,0.0016051557941783035,8299.667142857143,8049.907333333334,0.008474295119711008,4,10,1.0,78.33539907859966,8239.865585995874,8135.724051606377,104.14153438949779,0
2011-10-17,8311.63,8342.59,8280.08,8297.53,-7.81,79474904,-0.0009403588534604435,8312.685714285715,8068.050666666666,0.008366646966406122,0,10,3.0,71.79397285887498,8248.737034304202,8147.7096774133115,101.02735689089059,0
2011-10-18,8298.06,8332.57,8250.07,8255.63,-41.9,81147440,-0.005049695511797014,8318.232857142857,8081.307000000001,0.008741861533586076,1,10,1.0,64.56885243429872,8249.797490565094,8155.703775382695,94.09371518239823,0
2011-10-19,8266.97,8288.16,8027.57,8077.43,-178.2,112420944,-0.021585269688685016,8275.782857142858,8088.289666666667,0.007912782754093234,2,10,1.0,50.1760520921259,8223.27941509354,8149.90571794694,73.37369714660053,1
2011-10-20,8074.34,8133.54,8055.76,8107.59,30.16,75406456,0.0037338608938735085,8241.322857142857,8095.825666666667,0.008595260816973942,3,10,1.0,46.67484029166937,8205.481043540687,8146.77122032124,58.70982321944666,0
2011-10-21,8104.45,8128.39,7945.54,8000.65,-106.94,82123824,-0.013190109514664705,8190.885714285715,8101.038333333333,0.008902324366310438,4,10,1.0,42.67777489320524,8173.968575303658,8135.947426223371,38.021149080287614,0
2011-10-25,8015.0,8098.63,7983.99,7995.88,-4.77,69225792,-0.0005962015586232772,8148.578571428571,8108.429999999999,0.009108463807941797,1,10,4.0,30.625954630310503,8146.57033294925,8125.572061317936,20.99827163131431,0
2011-10-26,7986.38,8009.6,7885.84,7904.79,-91.09,80940528,-0.01139211694022424,8091.357142857143,8110.994000000001,0.008823127988205377,2,10,1.0,28.638118916631342,8109.373358649365,8109.217834553644,0.1555240957213755,0
2011-10-27,7909.74,7934.79,7806.99,7830.19,-74.6,69758024,-0.009437315855323258,8024.594285714286,8110.374,0.00842560040524777,3,10,1.0,26.757361208931016,8066.422072703309,8088.549106068189,-22.127033364879935,1
2011-10-28,7837.74,8037.07,7837.74,8011.64,181.45,81083240,0.023173128621400085,7989.738571428571,8115.621333333333,0.014648354701027029,4,10,1.0,39.536496797095,8057.994061518185,8082.852135248323,-24.85807373013813,1
2011-10-31,8020.14,8259.5,8020.14,8215.84,204.2,101135104,0.025487915083553414,8009.511428571429,8126.486333333333,0.01606544008224104,0,10,3.0,42.27000915483356,8082.278052053848,8092.703088192892,-10.425036139044096,0
2011-11-01,8231.01,8331.04,8120.44,8145.88,-69.96,84404584,-0.008515258330249909,8014.981428571429,8135.019,0.016572800349277224,1,11,1.0,40.525878409292524,8092.062967122487,8096.642118697122,-4.579151574635034,0
2011-11-02,8127.58,8182.9,8063.25,8135.62,-10.26,63860016,-0.001259532426208132,8034.262857142857,8139.593999999999,0.015472390207922465,2,11,1.0,39.868813467988474,8098.764049103643,8099.529369164002,-0.7653200603590449,1
2011-11-03,8130.88,8214.19,8130.88,8175.56,39.94,61486708,0.00490927550696818,8059.931428571429,8138.287666666666,0.015428972767021615,3,11,1.0,44.47794877630168,8110.578810780005,8105.161267744446,5.417543035558992,1
2011-11-04,8199.84,8287.31,8180.88,8274.17,98.61,55885432,0.012061559085860818,8112.7,8143.84,0.014209978827775253,4,11,1.0,48.632762810446614,8135.74668604462,8117.68043309671,18.06625294791047,1
2011-11-10,8258.19,8308.21,8235.96,8281.27,7.1,48732720,0.0008580921107494976,8177.139999999999,8151.520999999999,0.01272482039263245,3,11,6.0,49.28632876279428,8158.134888191602,8129.7981787932495,28.33670939835247,1
2011-11-11,8297.62,8374.44,8297.62,8325.63,44.36,38390344,0.005356666308428348,8221.995714285715,8168.352666666667,0.010851909584240892,4,11,1.0,53.06576503976735,8183.903366931356,8144.304239623379,39.59912730797714,0
2011-11-14,8334.35,8370.96,8286.71,8304.29,-21.34,39566840,-0.0025631693937874234,8234.631428571429,8178.524333333334,0.006619014410876118,0,11,3.0,61.518308657771314,8202.424387403455,8156.155036688313,46.26935071514163,0
2011-11-15,8315.16,8332.04,8247.89,8293.44,-10.85,49272128,-0.0013065536006089395,8255.711428571429,8186.226333333334,0.0052009586823458616,1,11,1.0,59.6248459299616,8216.426789341385,8166.32429322992,50.10249611146537,0
2011-11-16,8303.1,8382.45,8275.94,8291.3,-2.14,51340144,-0.0002580352664275365,8277.951428571429,8193.452666666666,0.00509035075675008,2,11,1.0,66.88510114213344,8227.945744827326,8175.581752990667,52.3639918366589,0
2011-11-17,8293.51,8311.66,8234.37,8237.53,-53.77,28661072,-0.006485110899376312,8286.804285714285,8196.066333333332,0.006012789031187671,3,11,1.0,63.28228918179125,8229.420245623121,8180.170512028396,49.24973359472551,1
2011-11-18,8240.24,8278.19,8187.51,8254.32,16.79,38838072,0.0020382323342069686,8283.968571428572,8200.385333333334,0.0037235551365740545,4,11,1.0,70.92066988280645,8233.250977065718,8185.66306669296,47.587910372758415,0
2011-11-21,8251.56,8297.44,8203.7,8223.56,-30.76,31097286,-0.003726533500033935,8275.724285714285,8198.842,0.0038782735449381417,0,11,3.0,74.84871072479886,8231.760057517145,8188.470246937925,43.2898105792201,0
2011-11-22,8221.78,8224.5,8127.64,8138.36,-85.2,28368316,-0.010360476484636783,8248.971428571427,8195.859,0.004131520336373982,1,11,1.0,59.11287538833275,8217.390817899122,8184.758376794375,32.63244110474716,0
2011-11-23,8147.59,8184.83,8044.21,8051.65,-86.71,33565400,-0.010654480755336482,8212.88,8190.700666666667,0.004960222709516461,2,11,1.0,35.791550563353354,8191.892230530026,8174.898497031829,16.99373349819689,1
2011-11-24,8050.41,8132.19,8011.71,8114.7,63.05,50796284,0.007830693087752305,8187.345714285714,8187.297333333333,0.0067773329292576965,3,11,1.0,47.26912836322865,8180.016502756176,8170.439349103545,9.577153652630841,0
2011-11-25,8116.2,8145.14,8039.85,8061.05,-53.65,28176216,-0.00661145821780218,8154.452857142857,8176.846333333334,0.006760589988156766,4,11,1.0,43.93019356309114,8161.713963870611,8162.336434355135,-0.6224704845235465,0
2011-11-28,8004.1,8004.1,7898.18,7958.45,-102.6,46243356,-0.012727870438714595,8114.584285714285,8163.834333333333,0.007513554708334881,0,11,3.0,33.96362991742117,8130.442584813594,8147.2337355140135,-16.791150700419166,1
2011-11-29,7980.31,8040.11,7912.4,7966.43,7.98,37386360,0.0010027078137075929,8073.457142857143,8150.925,0.007363160529116829,1,11,1.0,23.755756438683164,8105.209879457657,8133.8408662166785,-28.630986759021653,1
2011-11-30,7969.28,8024.73,7965.88,7984.53,18.1,38491160,0.002272034022767988,8039.31,8140.675,0.007872327088547959,2,11,1.0,25.15988615436109,8086.643744156479,8122.78080205248,-36.13705789600044,1
2011-12-01,7996.64,8037.68,7996.64,8002.62,18.09,27472320,0.002265631164263926,8019.918571428571,8130.584333333333,0.007663493216653653,3,12,1.0,21.71689753603134,8073.717014286252,8113.880001900445,-40.16298761419239,0
2011-12-02,8000.83,8001.47,7798.67,7881.37,-121.25,36050024,-0.015151287953195314,7995.592857142858,8116.712333333333,0.008603997595983372,4,12,1.0,18.483023817330817,8044.125165934521,8096.657038796708,-52.5318728621869,0
2011-12-07,7898.11,7939.75,7771.93,7818.86,-62.51,37871704,-0.007931362187030944,7953.33,8102.153333333333,0.007247492778308315,2,12,5.0,17.161638527539353,8009.468986559979,8076.079480367322,-66.61049380734221,1
2011-12-08,7816.1,7907.39,7762.45,7890.19,71.33,50274176,0.009122813300148636,7928.921428571428,8095.911999999999,0.00899171823221629,3,12,1.0,24.67068288308765,7991.11837324306,8062.309889229002,-71.1915159859418,1
2011-12-09,7884.38,7981.57,7857.84,7936.79,46.6,42977368,0.005906068168193723,7925.827142857143,8090.218666666667,0.008376291855765506,4,12,1.0,30.835308811908902,7982.760161974897,8053.012119656483,-70.25195768158665,1
2011-12-12,7931.77,8029.76,7931.77,7942.03,5.24,45753832,0.0006602165359042012,7922.341428571429,8088.264666666667,0.008368008024558692,0,12,3.0,29.801958425498356,7976.493983209528,8044.791221904152,-68.29723869462396,0
2011-12-13,7961.0,7968.87,7804.29,7811.42,-130.61,41084164,-0.016445417607337087,7897.611428571428,8082.116,0.01016619509421592,1,12,1.0,26.39302570682311,7951.097985792678,8027.5044647260665,-76.40647893338883,1
2011-12-14,7817.93,7859.6,7809.03,7825.14,13.72,34960616,0.0017564028051237912,7872.257142857144,8079.460999999999,0.01012328314860861,2,12,1.0,30.458923936913607,7931.7198341322655,8012.514504375988,-80.79467024372207,0
2011-12-15,7817.61,7817.61,7660.52,7715.15,-109.99,52038976,-0.014055978551182569,7848.511428571429,8075.626333333333,0.009913235525001516,3,12,1.0,29.599136676690307,7898.401398111917,7990.487504051841,-92.08610593992398,0
2011-12-16,7668.41,7678.51,7549.17,7638.56,-76.59,47641212,-0.009927221116893259,7822.754285714285,8063.190333333333,0.010105606467564072,4,12,1.0,21.599503733925076,7858.425798402392,7964.418800048001,-105.99300164560918,1
2011-12-19,7669.11,7728.49,7646.74,7674.09,35.53,36453784,0.004651400263923966,7791.882857142858,8045.1320000000005,0.009299921803162437,0,12,3.0,26.408905796571318,7830.066444802024,7942.9129630074085,-112.8465182053842,1
2011-12-20,7677.57,7865.8,7629.24,7841.33,167.24,77801464,0.021792811916461652,7778.245714285715,8034.980333333334,0.013213243271844994,1,12,1.0,43.38140554714167,7831.799299447866,7935.388299080933,-103.58899963306703,0
2011-12-21,7844.98,7887.92,7771.74,7797.21,-44.12,46576436,-0.005626596508500503,7757.557142857143,8023.7,0.013243468643362944,2,12,1.0,40.812448421144055,7826.477868763579,7925.152869519383,-98.67500075580392,1
2011-12-22,7800.91,7835.93,7784.61,7824.42,27.21,33212336,0.003489709780806205,7759.414285714285,8011.995333333334,0.011825013529928844,3,12,1.0,41.392213154414385,7826.161273569182,7917.69117548091,-91.52990191172739,0
2011-12-23,7829.03,7877.09,7803.47,7818.77,-5.65,30624712,-0.0007220982513719276,7758.504285714285,7996.815333333333,0.011811138036283449,4,12,1.0,39.98190913152935,7825.024154558539,7910.363681000843,-85.3395264423043,1
2011-12-26,7824.84,7869.07,7823.1,7826.23,7.46,17561828,0.0009541142660545177,7774.372857142857,7981.647333333333,0.010081983175880532,0,12,3.0,46.57004229907935,7825.209669241841,7904.131556482262,-78.9218872404208,1
2011-12-27,7825.91,7860.6,7809.59,7826.66,0.43,19577920,5.4943440200405647e-05,7801.244285714286,7965.015,0.00871227441278559,1,12,1.0,50.5258048859408,7825.432797050788,7898.3929226687615,-72.96012561797306,1
2011-12-28,7829.61,7872.03,7826.78,7856.03,29.37,46028408,0.0037525585626563274,7827.2357142857145,7950.073,0.008699321935074217,2,12,1.0,47.55916314164857,7830.140059042975,7895.254928397002,-65.11486935402718,1
2011-12-29,7866.01,7930.49,7852.54,7912.96,56.93,44561328,0.00724666275459751,7837.4685714285715,7937.390333333333,0.0040806197757042645,3,12,1.0,48.322043684603365,7842.881588420978,7896.566415182409,-53.684826761431395,0
2011-12-30,7913.65,7933.81,7820.99,7856.82,-56.14,62569084,-0.007094690229699219,7845.984285714286,7922.907666666667,0.0045113672752434995,4,12,1.0,44.401371897133984,7845.0259594331355,7893.622236280009,-48.59627684687348,0
2012-01-02,7851.72,7852.42,7755.88,7815.14,-41.68,33167404,-0.005304945257750493,7844.658571428571,7908.8279999999995,0.004938463957516284,0,1,3.0,50.27676100348185,7840.428119520346,7887.808737296305,-47.380617775958854,1
2012-01-03,7819.46,7902.89,7796.69,7895.18,80.04,63047456,0.010241659138543913,7855.574285714285,7896.8566666666675,0.006285122860690701,1,1,1.0,54.74281535252851,7848.851485747984,7888.354756755837,-39.50327100785307,0
2012-01-04,7916.15,7935.15,7852.54,7868.73,-26.45,46131600,-0.0033501452785117403,7861.645714285713,7885.0289999999995,0.006542131146814784,2,1,1.0,61.72652861767762,7851.909718709832,7886.90107107022,-34.99135236038728,0
2012-01-05,7861.68,7872.91,7726.48,7755.65,-113.08,29638872,-0.014370806979016937,7851.501428571429,7872.271999999999,0.008722039778293597,3,1,1.0,58.46845934647703,7837.100531216012,7877.178769509463,-40.07823829345034,0
2012-01-06,7765.49,7808.1,7684.3,7716.86,-38.79,39043392,-0.005001515024530501,7831.62,7861.1123333333335,0.008507056234344473,4,1,1.0,53.078794684634076,7818.601987952011,7865.3033051013535,-46.701317149342685,0
2012-01-09,7732.17,7741.67,7651.72,7661.66,-55.2,20914676,-0.007153168516728314,7795.72,7846.011,0.007424082522338025,0,1,3.0,34.57900609389749,7794.457066728624,7850.218615834587,-55.76154910596233,0
2012-01-10,7658.82,7658.82,7482.02,7588.94,-72.72,43524248,-0.00949141569842571,7757.4514285714295,7830.274,0.007612465671076067,1,1,1.0,32.96081158471729,7762.839056462682,7830.864644291284,-68.02558782860251,0
2012-01-11,7577.59,7610.46,7547.65,7587.83,-1.11,23057548,-0.00014626548635243708,7724.978571428571,7817.92,0.007815819507555987,2,1,1.0,29.780360652935613,7735.914586237654,7812.862078047486,-76.94749180983217,0
2012-01-12,7585.82,7585.82,7531.54,7575.14,-12.69,21120262,-0.001672414906501496,7679.2585714285715,7804.8769999999995,0.004907619493191915,3,1,1.0,29.42626965495107,7711.180034508784,7795.253035229153,-84.07300072036924,1
2012-01-13,7575.71,7669.94,7568.52,7645.11,69.97,32057100,0.009236792983363884,7647.312857142856,7793.562999999999,0.007572815156741825,4,1,1.0,36.16559731133516,7701.015413815125,7784.1313289158825,-83.11591510075777,1
2012-01-16,7651.65,7710.13,7624.81,7709.32,64.21,26681324,0.008398832717907201,7640.694285714285,7783.7863333333335,0.007304027396423418,0,1,3.0,41.83301316851803,7702.293042458952,7778.589748996187,-76.29670653723497,1
2012-01-17,7715.08,7851.78,7715.08,7835.98,126.66,53112396,0.016429464596099175,7657.711428571429,7782.273333333333,0.00944356348204303,1,1,1.0,48.770949035761994,7722.860266696037,7782.840878700174,-59.980612004136674,1
2012-01-18,7859.28,8002.51,7856.1,7998.08,162.1,83732192,0.020686627581999906,7705.771428571429,7788.247333333334,0.010622551347564516,2,1,1.0,54.621866991008204,7765.201764127416,7798.784517314975,-33.58275318755932,0
2012-01-19,8013.59,8067.81,7969.54,7979.01,-19.07,92473960,-0.0023843222373369777,7761.495714285714,7791.2080000000005,0.00910312493932968,3,1,1.0,56.91299772565264,7798.095338877044,7812.134553069422,-14.039214192377585,1
2012-01-20,7980.93,8229.56,7980.93,8152.32,173.31,178424768,0.021720739791026622,7842.137142857143,7798.392333333333,0.009872917685294042,4,1,1.0,66.6033090407721,7852.591440588268,7837.333475064279,15.257965523988787,1
2012-01-23,8162.13,8356.3,8162.13,8332.65,180.33,230138576,0.022120083608101693,7950.352857142856,7811.4130000000005,0.009112331010703995,0,1,3.0,69.60535632657816,7926.446603574688,7874.023588022481,52.42301555220729,0
2012-01-24,8350.88,8376.46,8285.82,8306.62,-26.03,200055392,-0.0031238561562046963,8044.854285714287,7827.919666666667,0.011109990754981314,1,1,1.0,69.63156903709427,7984.9348184093515,7906.067766687483,78.86705172186885,0
2012-01-25,8304.25,8338.26,8268.31,8279.89,-26.73,124848752,-0.003217915349444378,8126.364285714286,7843.0779999999995,0.012512817281020442,2,1,1.0,75.47525560782182,8030.312538654067,7933.75830248841,96.55423616565713,0
2012-01-26,8281.55,8336.47,8228.58,8237.84,-42.05,95533864,-0.005078569884382489,8183.772857142857,7860.501,0.01337330983264118,3,1,1.0,75.23687728884505,8062.239840399596,7956.282872674454,105.95696772514202,1
2012-01-27,8240.91,8300.62,8234.72,8285.82,47.98,75602976,0.005824342303322183,8224.878571428571,7882.076333333333,0.011992296964797524,4,1,1.0,80.44801748360919,8096.636788030428,7980.693030254123,115.94375777630466,0
2012-01-30,8298.17,8315.12,8214.13,8231.91,-53.91,67056768,-0.006506296298978254,8261.007142857143,7900.670333333333,0.01251228688916745,0,1,3.0,81.95199522933967,8117.448051410362,7999.301694679743,118.14635673061821,0
